name,ec,margin,winner
Alabama,9,Trump +20.65%,R
Alaska,3,Biden +3.08%,D
Arizona,11,Trump +3.5%,R
Arkansas,6,Trump +23.5%,R
California,55,Biden +25.55%,D
Colorado,9,Biden +6.34%,D
Connecticut,7,Biden +19.35%,D
District of Columbia,3,Biden +77.56%,D
Delaware,3,Biden +26.93%,D
Florida,29,Trump +5.37%,R
Georgia,16,Trump +7.79%,R
Hawaii,4,Biden +36.06%,D
Idaho,4,Trump +26.71%,R
Illinois,20,Biden +15.2%,D
Indiana,11,Trump +13.75%,R
Iowa,6,Trump +6.89%,R
Kansas,6,Trump +26.41%,R
Kentucky,8,Trump +19.65%,R
Louisiana,8,Trump +19.04%,R
Maine,2,Biden +6.59%,D
Maine 1st District,1,Biden +16.57%,D
Maine 2nd District,1,Biden +6.83%,D
Maryland,10,Biden +42.2%,D
Massachusetts,11,Biden +37.49%,D
Michigan,16,Trump +0.22%,R
Minnesota,10,Biden +13.54%,D
Mississippi,6,Trump +47.54%,R
Missouri,10,Trump +7.52%,R
Montana,3,Trump +14.36%,R
Nebraska,2,Trump +32.48%,R
Nebraska 1st District,1,Trump +33.38%,R
Nebraska 2nd District,1,Trump +3.58%,R
Nebraska 3rd District,1,Trump +31.7%,R
Nevada,6,Biden +1.88%,D
New Hampshire,4,Biden +13.86%,D
New Jersey,14,Biden +15.78%,D
New Mexico,5,Biden +3.95%,D
New York,29,Biden +21.18%,D
North Carolina,15,Trump +0.63%,R
North Dakota,3,Trump +16.5%,R
Ohio,18,Trump +5.16%,R
Oklahoma,7,Trump +33.35%,R
Oregon,7,Biden +11.26%,D
Pennsylvania,20,Biden +7.85%,D
Rhode Island,4,Biden +26.44%,D
South Carolina,9,Trump +14.45%,R
South Dakota,3,Trump +17.94%,R
Tennessee,11,Trump +13.54%,R
Texas,38,Trump +16.79%,R
Utah,6,Trump +14.28%,R
Vermont,3,Biden +33.53%,D
Virginia,13,Biden +6.67%,D
Washington,12,Biden +17.58%,D
West Virginia,5,Trump +36.3%,R
Wisconsin,10,Biden +12.23%,D
Wyoming,3,Trump +48.97%,R
266,272
