name,ec,margin,winner
Alabama,9,Trump +21.19%,R
Alaska,3,Biden +1.98%,D
Arizona,11,Trump +3.65%,R
Arkansas,6,Trump +23.9%,R
California,55,Biden +28.08%,D
Colorado,9,Biden +5.56%,D
Connecticut,7,Biden +18.86%,D
District of Columbia,3,Biden +78.47%,D
Delaware,3,Biden +28.22%,D
Florida,29,Trump +2.86%,R
Georgia,16,Trump +9.29%,R
Hawaii,4,Biden +35.96%,D
Idaho,4,Trump +24.1%,R
Illinois,20,Biden +15.28%,D
Indiana,11,Trump +13.9%,R
Iowa,6,Trump +7.46%,R
Kansas,6,Trump +27.37%,R
Kentucky,8,Trump +17.97%,R
Louisiana,8,Trump +18.4%,R
Maine,2,Biden +8.63%,D
Maine 1st District,1,Biden +15.72%,D
Maine 2nd District,1,Biden +7.44%,D
Maryland,10,Biden +40.01%,D
Massachusetts,11,Biden +38.42%,D
Michigan,16,Biden +0.21%,D
Minnesota,10,Biden +12.55%,D
Mississippi,6,Trump +50.13%,R
Missouri,10,Trump +7.12%,R
Montana,3,Trump +12.8%,R
Nebraska,2,Trump +33.35%,R
Nebraska 1st District,1,Trump +32.54%,R
Nebraska 2nd District,1,Trump +5.67%,R
Nebraska 3rd District,1,Trump +31.99%,R
Nevada,6,Biden +0.84%,D
New Hampshire,4,Biden +14.54%,D
New Jersey,14,Biden +14.3%,D
New Mexico,5,Biden +3.91%,D
New York,29,Biden +22.31%,D
North Carolina,15,Trump +0.55%,R
North Dakota,3,Trump +15.72%,R
Ohio,18,Trump +7.75%,R
Oklahoma,7,Trump +34.56%,R
Oregon,7,Biden +11.38%,D
Pennsylvania,20,Biden +8.55%,D
Rhode Island,4,Biden +25.1%,D
South Carolina,9,Trump +14.99%,R
South Dakota,3,Trump +19.62%,R
Tennessee,11,Trump +14.26%,R
Texas,38,Trump +17.31%,R
Utah,6,Trump +15.63%,R
Vermont,3,Biden +34.99%,D
Virginia,13,Biden +6.82%,D
Washington,12,Biden +21.84%,D
West Virginia,5,Trump +35.75%,R
Wisconsin,10,Biden +10.87%,D
Wyoming,3,Trump +47.59%,R
282,256
