name,ec,margin,winner
Alabama,9,Trump +19.77%,R
Alaska,3,Biden +2.19%,D
Arizona,11,Trump +3.25%,R
Arkansas,6,Trump +25.15%,R
California,55,Biden +26.22%,D
Colorado,9,Biden +5.21%,D
Connecticut,7,Biden +20.78%,D
District of Columbia,3,Biden +79.55%,D
Delaware,3,Biden +28.46%,D
Florida,29,Trump +3.77%,R
Georgia,16,Trump +8.67%,R
Hawaii,4,Biden +35.92%,D
Idaho,4,Trump +25.78%,R
Illinois,20,Biden +15.48%,D
Indiana,11,Trump +14.11%,R
Iowa,6,Trump +6.54%,R
Kansas,6,Trump +27.75%,R
Kentucky,8,Trump +19.58%,R
Louisiana,8,Trump +18.5%,R
Maine,2,Biden +5.71%,D
Maine 1st District,1,Biden +17.87%,D
Maine 2nd District,1,Biden +6.79%,D
Maryland,10,Biden +41.73%,D
Massachusetts,11,Biden +38.45%,D
Michigan,16,Trump +2.31%,R
Minnesota,10,Biden +13.05%,D
Mississippi,6,Trump +47.77%,R
Missouri,10,Trump +7.23%,R
Montana,3,Trump +10.86%,R
Nebraska,2,Trump +32.89%,R
Nebraska 1st District,1,Trump +31.87%,R
Nebraska 2nd District,1,Trump +7.24%,R
Nebraska 3rd District,1,Trump +34.54%,R
Nevada,6,Trump +0.05%,R
New Hampshire,4,Biden +13.38%,D
New Jersey,14,Biden +14.16%,D
New Mexico,5,Biden +3.94%,D
New York,29,Biden +21.34%,D
North Carolina,15,Trump +1.24%,R
North Dakota,3,Trump +16.72%,R
Ohio,18,Trump +6.37%,R
Oklahoma,7,Trump +33.72%,R
Oregon,7,Biden +9.85%,D
Pennsylvania,20,Biden +9.58%,D
Rhode Island,4,Biden +24.71%,D
South Carolina,9,Trump +15.79%,R
South Dakota,3,Trump +18.01%,R
Tennessee,11,Trump +13.87%,R
Texas,38,Trump +17.21%,R
Utah,6,Trump +14.31%,R
Vermont,3,Biden +34.54%,D
Virginia,13,Biden +7.12%,D
Washington,12,Biden +18.62%,D
West Virginia,5,Trump +37.15%,R
Wisconsin,10,Biden +12.6%,D
Wyoming,3,Trump +47.4%,R
260,278
