name,ec,margin,winner
Alabama,9,Trump +19.69%,R
Alaska,3,Biden +2.67%,D
Arizona,11,Trump +1.86%,R
Arkansas,6,Trump +26.85%,R
California,55,Biden +26.77%,D
Colorado,9,Biden +6.7%,D
Connecticut,7,Biden +19.99%,D
District of Columbia,3,Biden +78.66%,D
Delaware,3,Biden +28.61%,D
Florida,29,Trump +4.07%,R
Georgia,16,Trump +8.14%,R
Hawaii,4,Biden +36.19%,D
Idaho,4,Trump +27.2%,R
Illinois,20,Biden +15.11%,D
Indiana,11,Trump +13.06%,R
Iowa,6,Trump +5.24%,R
Kansas,6,Trump +26.17%,R
Kentucky,8,Trump +20.0%,R
Louisiana,8,Trump +17.36%,R
Maine,2,Biden +7.36%,D
Maine 1st District,1,Biden +16.25%,D
Maine 2nd District,1,Biden +7.61%,D
Maryland,10,Biden +39.51%,D
Massachusetts,11,Biden +37.39%,D
Michigan,16,Trump +0.78%,R
Minnesota,10,Biden +13.27%,D
Mississippi,6,Trump +48.24%,R
Missouri,10,Trump +8.26%,R
Montana,3,Trump +13.76%,R
Nebraska,2,Trump +32.96%,R
Nebraska 1st District,1,Trump +34.29%,R
Nebraska 2nd District,1,Trump +4.87%,R
Nebraska 3rd District,1,Trump +32.13%,R
Nevada,6,Biden +0.47%,D
New Hampshire,4,Biden +13.73%,D
New Jersey,14,Biden +15.49%,D
New Mexico,5,Biden +4.79%,D
New York,29,Biden +21.84%,D
North Carolina,15,Trump +0.2%,R
North Dakota,3,Trump +15.73%,R
Ohio,18,Trump +7.36%,R
Oklahoma,7,Trump +33.54%,R
Oregon,7,Biden +14.04%,D
Pennsylvania,20,Biden +8.47%,D
Rhode Island,4,Biden +25.64%,D
South Carolina,9,Trump +15.62%,R
South Dakota,3,Trump +18.76%,R
Tennessee,11,Trump +14.22%,R
Texas,38,Trump +16.55%,R
Utah,6,Trump +14.98%,R
Vermont,3,Biden +35.28%,D
Virginia,13,Biden +4.84%,D
Washington,12,Biden +19.32%,D
West Virginia,5,Trump +38.0%,R
Wisconsin,10,Biden +11.28%,D
Wyoming,3,Trump +48.15%,R
266,272
