name,ec,margin,winner
Alabama,9,Trump +21.72%,R
Alaska,3,Biden +3.37%,D
Arizona,11,Trump +2.47%,R
Arkansas,6,Trump +25.2%,R
California,55,Biden +27.22%,D
Colorado,9,Biden +5.22%,D
Connecticut,7,Biden +19.59%,D
District of Columbia,3,Biden +78.68%,D
Delaware,3,Biden +25.75%,D
Florida,29,Trump +3.14%,R
Georgia,16,Trump +8.23%,R
Hawaii,4,Biden +35.91%,D
Idaho,4,Trump +25.13%,R
Illinois,20,Biden +14.34%,D
Indiana,11,Trump +15.45%,R
Iowa,6,Trump +7.06%,R
Kansas,6,Trump +27.86%,R
Kentucky,8,Trump +19.68%,R
Louisiana,8,Trump +17.42%,R
Maine,2,Biden +5.48%,D
Maine 1st District,1,Biden +15.42%,D
Maine 2nd District,1,Biden +7.7%,D
Maryland,10,Biden +40.67%,D
Massachusetts,11,Biden +36.59%,D
Michigan,16,Trump +1.08%,R
Minnesota,10,Biden +12.57%,D
Mississippi,6,Trump +47.54%,R
Missouri,10,Trump +8.29%,R
Montana,3,Trump +13.73%,R
Nebraska,2,Trump +33.14%,R
Nebraska 1st District,1,Trump +33.16%,R
Nebraska 2nd District,1,Trump +5.98%,R
Nebraska 3rd District,1,Trump +31.6%,R
Nevada,6,Biden +1.13%,D
New Hampshire,4,Biden +16.17%,D
New Jersey,14,Biden +14.42%,D
New Mexico,5,Biden +4.82%,D
New York,29,Biden +21.36%,D
North Carolina,15,Trump +3.07%,R
North Dakota,3,Trump +15.26%,R
Ohio,18,Trump +8.15%,R
Oklahoma,7,Trump +35.46%,R
Oregon,7,Biden +13.4%,D
Pennsylvania,20,Biden +8.84%,D
Rhode Island,4,Biden +26.79%,D
South Carolina,9,Trump +12.76%,R
South Dakota,3,Trump +17.41%,R
Tennessee,11,Trump +13.01%,R
Texas,38,Trump +18.08%,R
Utah,6,Trump +17.02%,R
Vermont,3,Biden +34.52%,D
Virginia,13,Biden +5.77%,D
Washington,12,Biden +19.32%,D
West Virginia,5,Trump +37.59%,R
Wisconsin,10,Biden +11.36%,D
Wyoming,3,Trump +49.69%,R
266,272
