name,ec,margin,winner
Alabama,9,Trump +19.12%,R
Alaska,3,Biden +3.31%,D
Arizona,11,Trump +2.96%,R
Arkansas,6,Trump +24.97%,R
California,55,Biden +28.77%,D
Colorado,9,Biden +6.06%,D
Connecticut,7,Biden +20.84%,D
District of Columbia,3,Biden +79.1%,D
Delaware,3,Biden +26.33%,D
Florida,29,Trump +3.78%,R
Georgia,16,Trump +8.08%,R
Hawaii,4,Biden +36.31%,D
Idaho,4,Trump +26.91%,R
Illinois,20,Biden +16.16%,D
Indiana,11,Trump +13.34%,R
Iowa,6,Trump +8.53%,R
Kansas,6,Trump +28.85%,R
Kentucky,8,Trump +19.12%,R
Louisiana,8,Trump +19.87%,R
Maine,2,Biden +6.11%,D
Maine 1st District,1,Biden +15.87%,D
Maine 2nd District,1,Biden +7.68%,D
Maryland,10,Biden +41.92%,D
Massachusetts,11,Biden +37.69%,D
Michigan,16,Biden +1.01%,D
Minnesota,10,Biden +12.78%,D
Mississippi,6,Trump +48.04%,R
Missouri,10,Trump +8.24%,R
Montana,3,Trump +12.74%,R
Nebraska,2,Trump +33.4%,R
Nebraska 1st District,1,Trump +32.41%,R
Nebraska 2nd District,1,Trump +4.09%,R
Nebraska 3rd District,1,Trump +33.0%,R
Nevada,6,Biden +0.26%,D
New Hampshire,4,Biden +13.81%,D
New Jersey,14,Biden +13.1%,D
New Mexico,5,Biden +2.69%,D
New York,29,Biden +22.01%,D
North Carolina,15,Trump +3.14%,R
North Dakota,3,Trump +13.35%,R
Ohio,18,Trump +8.25%,R
Oklahoma,7,Trump +36.01%,R
Oregon,7,Biden +12.26%,D
Pennsylvania,20,Biden +8.75%,D
Rhode Island,4,Biden +25.19%,D
South Carolina,9,Trump +17.21%,R
South Dakota,3,Trump +18.74%,R
Tennessee,11,Trump +15.25%,R
Texas,38,Trump +18.85%,R
Utah,6,Trump +15.84%,R
Vermont,3,Biden +35.77%,D
Virginia,13,Biden +6.92%,D
Washington,12,Biden +19.83%,D
West Virginia,5,Trump +35.64%,R
Wisconsin,10,Biden +9.04%,D
Wyoming,3,Trump +48.58%,R
282,256
