name,ec,margin,winner
Alabama,9,Trump +21.04%,R
Alaska,3,Biden +3.87%,D
Arizona,11,Trump +4.13%,R
Arkansas,6,Trump +24.69%,R
California,55,Biden +27.54%,D
Colorado,9,Biden +4.39%,D
Connecticut,7,Biden +18.15%,D
District of Columbia,3,Biden +79.49%,D
Delaware,3,Biden +26.95%,D
Florida,29,Trump +4.31%,R
Georgia,16,Trump +8.07%,R
Hawaii,4,Biden +35.07%,D
Idaho,4,Trump +25.23%,R
Illinois,20,Biden +15.53%,D
Indiana,11,Trump +12.67%,R
Iowa,6,Trump +7.02%,R
Kansas,6,Trump +27.35%,R
Kentucky,8,Trump +19.1%,R
Louisiana,8,Trump +18.3%,R
Maine,2,Biden +6.24%,D
Maine 1st District,1,Biden +14.49%,D
Maine 2nd District,1,Biden +4.68%,D
Maryland,10,Biden +41.92%,D
Massachusetts,11,Biden +38.8%,D
Michigan,16,Trump +1.36%,R
Minnesota,10,Biden +13.69%,D
Mississippi,6,Trump +48.4%,R
Missouri,10,Trump +8.61%,R
Montana,3,Trump +13.78%,R
Nebraska,2,Trump +31.87%,R
Nebraska 1st District,1,Trump +33.07%,R
Nebraska 2nd District,1,Trump +4.84%,R
Nebraska 3rd District,1,Trump +32.98%,R
Nevada,6,Biden +0.06%,D
New Hampshire,4,Biden +14.06%,D
New Jersey,14,Biden +13.84%,D
New Mexico,5,Biden +5.34%,D
New York,29,Biden +20.36%,D
North Carolina,15,Trump +0.27%,R
North Dakota,3,Trump +15.99%,R
Ohio,18,Trump +8.32%,R
Oklahoma,7,Trump +33.34%,R
Oregon,7,Biden +9.91%,D
Pennsylvania,20,Biden +6.91%,D
Rhode Island,4,Biden +25.69%,D
South Carolina,9,Trump +14.82%,R
South Dakota,3,Trump +17.67%,R
Tennessee,11,Trump +12.05%,R
Texas,38,Trump +17.06%,R
Utah,6,Trump +16.62%,R
Vermont,3,Biden +35.96%,D
Virginia,13,Biden +8.07%,D
Washington,12,Biden +18.82%,D
West Virginia,5,Trump +35.39%,R
Wisconsin,10,Biden +9.52%,D
Wyoming,3,Trump +48.81%,R
261,272
