name,ec,margin,winner
Alabama,9,Trump +20.6%,R
Alaska,3,Biden +3.77%,D
Arizona,11,Trump +2.8%,R
Arkansas,6,Trump +25.71%,R
California,55,Biden +25.36%,D
Colorado,9,Biden +6.36%,D
Connecticut,7,Biden +21.02%,D
District of Columbia,3,Biden +79.23%,D
Delaware,3,Biden +27.53%,D
Florida,29,Trump +5.6%,R
Georgia,16,Trump +9.6%,R
Hawaii,4,Biden +37.4%,D
Idaho,4,Trump +27.31%,R
Illinois,20,Biden +15.65%,D
Indiana,11,Trump +13.22%,R
Iowa,6,Trump +7.61%,R
Kansas,6,Trump +28.06%,R
Kentucky,8,Trump +21.19%,R
Louisiana,8,Trump +18.2%,R
Maine,2,Biden +8.07%,D
Maine 1st District,1,Biden +16.55%,D
Maine 2nd District,1,Biden +5.87%,D
Maryland,10,Biden +41.92%,D
Massachusetts,11,Biden +37.64%,D
Michigan,16,Trump +2.32%,R
Minnesota,10,Biden +12.32%,D
Mississippi,6,Trump +48.58%,R
Missouri,10,Trump +7.2%,R
Montana,3,Trump +12.44%,R
Nebraska,2,Trump +31.78%,R
Nebraska 1st District,1,Trump +33.38%,R
Nebraska 2nd District,1,Trump +5.92%,R
Nebraska 3rd District,1,Trump +33.36%,R
Nevada,6,Trump +1.88%,R
New Hampshire,4,Biden +16.07%,D
New Jersey,14,Biden +13.84%,D
New Mexico,5,Biden +5.34%,D
New York,29,Biden +23.51%,D
North Carolina,15,Trump +0.53%,R
North Dakota,3,Trump +15.37%,R
Ohio,18,Trump +9.19%,R
Oklahoma,7,Trump +35.23%,R
Oregon,7,Biden +12.19%,D
Pennsylvania,20,Biden +9.01%,D
Rhode Island,4,Biden +26.31%,D
South Carolina,9,Trump +15.75%,R
South Dakota,3,Trump +19.36%,R
Tennessee,11,Trump +12.88%,R
Texas,38,Trump +18.89%,R
Utah,6,Trump +14.59%,R
Vermont,3,Biden +35.26%,D
Virginia,13,Biden +6.07%,D
Washington,12,Biden +18.15%,D
West Virginia,5,Trump +36.37%,R
Wisconsin,10,Biden +11.84%,D
Wyoming,3,Trump +48.84%,R
260,278
