name,ec,margin,winner
Alabama,9,Trump +21.99%,R
Alaska,3,Biden +2.49%,D
Arizona,11,Trump +2.97%,R
Arkansas,6,Trump +26.87%,R
California,55,Biden +27.04%,D
Colorado,9,Biden +5.92%,D
Connecticut,7,Biden +19.93%,D
District of Columbia,3,Biden +79.37%,D
Delaware,3,Biden +27.64%,D
Florida,29,Trump +4.11%,R
Georgia,16,Trump +8.84%,R
Hawaii,4,Biden +36.63%,D
Idaho,4,Trump +26.63%,R
Illinois,20,Biden +14.67%,D
Indiana,11,Trump +12.93%,R
Iowa,6,Trump +7.35%,R
Kansas,6,Trump +27.22%,R
Kentucky,8,Trump +19.45%,R
Louisiana,8,Trump +19.66%,R
Maine,2,Biden +7.06%,D
Maine 1st District,1,Biden +16.35%,D
Maine 2nd District,1,Biden +5.36%,D
Maryland,10,Biden +40.95%,D
Massachusetts,11,Biden +38.58%,D
Michigan,16,Trump +0.69%,R
Minnesota,10,Biden +14.06%,D
Mississippi,6,Trump +47.38%,R
Missouri,10,Trump +7.8%,R
Montana,3,Trump +14.41%,R
Nebraska,2,Trump +33.25%,R
Nebraska 1st District,1,Trump +31.88%,R
Nebraska 2nd District,1,Trump +2.37%,R
Nebraska 3rd District,1,Trump +33.4%,R
Nevada,6,Biden +0.13%,D
New Hampshire,4,Biden +13.53%,D
New Jersey,14,Biden +14.78%,D
New Mexico,5,Biden +6.15%,D
New York,29,Biden +22.5%,D
North Carolina,15,Biden +0.52%,D
North Dakota,3,Trump +15.54%,R
Ohio,18,Trump +7.06%,R
Oklahoma,7,Trump +32.28%,R
Oregon,7,Biden +12.94%,D
Pennsylvania,20,Biden +8.44%,D
Rhode Island,4,Biden +26.64%,D
South Carolina,9,Trump +16.8%,R
South Dakota,3,Trump +18.43%,R
Tennessee,11,Trump +12.64%,R
Texas,38,Trump +18.23%,R
Utah,6,Trump +14.45%,R
Vermont,3,Biden +35.84%,D
Virginia,13,Biden +6.33%,D
Washington,12,Biden +20.39%,D
West Virginia,5,Trump +37.94%,R
Wisconsin,10,Biden +11.16%,D
Wyoming,3,Trump +47.95%,R
281,257
