name,ec,margin,winner
Alabama,9,Trump +22.18%,R
Alaska,3,Biden +5.34%,D
Arizona,11,Trump +4.12%,R
Arkansas,6,Trump +25.74%,R
California,55,Biden +27.0%,D
Colorado,9,Biden +3.61%,D
Connecticut,7,Biden +19.48%,D
District of Columbia,3,Biden +78.93%,D
Delaware,3,Biden +28.73%,D
Florida,29,Trump +3.5%,R
Georgia,16,Trump +7.99%,R
Hawaii,4,Biden +35.63%,D
Idaho,4,Trump +25.81%,R
Illinois,20,Biden +16.49%,D
Indiana,11,Trump +14.31%,R
Iowa,6,Trump +7.45%,R
Kansas,6,Trump +27.5%,R
Kentucky,8,Trump +20.69%,R
Louisiana,8,Trump +19.72%,R
Maine,2,Biden +6.52%,D
Maine 1st District,1,Biden +16.48%,D
Maine 2nd District,1,Biden +5.86%,D
Maryland,10,Biden +40.54%,D
Massachusetts,11,Biden +36.26%,D
Michigan,16,Trump +0.62%,R
Minnesota,10,Biden +11.7%,D
Mississippi,6,Trump +48.91%,R
Missouri,10,Trump +7.64%,R
Montana,3,Trump +12.28%,R
Nebraska,2,Trump +33.55%,R
Nebraska 1st District,1,Trump +31.19%,R
Nebraska 2nd District,1,Trump +4.77%,R
Nebraska 3rd District,1,Trump +33.09%,R
Nevada,6,Biden +0.87%,D
New Hampshire,4,Biden +12.91%,D
New Jersey,14,Biden +15.82%,D
New Mexico,5,Biden +3.84%,D
New York,29,Biden +21.85%,D
North Carolina,15,Trump +2.31%,R
North Dakota,3,Trump +15.37%,R
Ohio,18,Trump +9.74%,R
Oklahoma,7,Trump +35.6%,R
Oregon,7,Biden +14.07%,D
Pennsylvania,20,Biden +8.5%,D
Rhode Island,4,Biden +24.78%,D
South Carolina,9,Trump +15.3%,R
South Dakota,3,Trump +18.03%,R
Tennessee,11,Trump +12.47%,R
Texas,38,Trump +17.27%,R
Utah,6,Trump +14.68%,R
Vermont,3,Biden +35.55%,D
Virginia,13,Biden +7.96%,D
Washington,12,Biden +18.42%,D
West Virginia,5,Trump +36.18%,R
Wisconsin,10,Biden +10.28%,D
Wyoming,3,Trump +48.31%,R
266,272
