name,ec,margin,winner
Alabama,9,Trump +20.59%,R
Alaska,3,Biden +4.35%,D
Arizona,11,Trump +5.39%,R
Arkansas,6,Trump +24.63%,R
California,55,Biden +27.42%,D
Colorado,9,Biden +4.77%,D
Connecticut,7,Biden +20.08%,D
District of Columbia,3,Biden +78.37%,D
Delaware,3,Biden +29.01%,D
Florida,29,Trump +2.77%,R
Georgia,16,Trump +9.56%,R
Hawaii,4,Biden +34.27%,D
Idaho,4,Trump +25.28%,R
Illinois,20,Biden +16.44%,D
Indiana,11,Trump +14.21%,R
Iowa,6,Trump +8.08%,R
Kansas,6,Trump +28.38%,R
Kentucky,8,Trump +18.21%,R
Louisiana,8,Trump +19.92%,R
Maine,2,Biden +5.87%,D
Maine 1st District,1,Biden +15.74%,D
Maine 2nd District,1,Biden +8.13%,D
Maryland,10,Biden +42.9%,D
Massachusetts,11,Biden +38.4%,D
Michigan,16,Trump +1.43%,R
Minnesota,10,Biden +14.04%,D
Mississippi,6,Trump +48.04%,R
Missouri,10,Trump +5.19%,R
Montana,3,Trump +12.21%,R
Nebraska,2,Trump +31.87%,R
Nebraska 1st District,1,Trump +33.17%,R
Nebraska 2nd District,1,Trump +4.6%,R
Nebraska 3rd District,1,Trump +32.33%,R
Nevada,6,Trump +0.19%,R
New Hampshire,4,Biden +13.96%,D
New Jersey,14,Biden +14.59%,D
New Mexico,5,Biden +3.57%,D
New York,29,Biden +22.71%,D
North Carolina,15,Trump +1.21%,R
North Dakota,3,Trump +14.55%,R
Ohio,18,Trump +8.28%,R
Oklahoma,7,Trump +33.98%,R
Oregon,7,Biden +12.98%,D
Pennsylvania,20,Biden +8.06%,D
Rhode Island,4,Biden +25.14%,D
South Carolina,9,Trump +14.86%,R
South Dakota,3,Trump +16.45%,R
Tennessee,11,Trump +14.7%,R
Texas,38,Trump +17.16%,R
Utah,6,Trump +14.56%,R
Vermont,3,Biden +34.5%,D
Virginia,13,Biden +5.91%,D
Washington,12,Biden +20.65%,D
West Virginia,5,Trump +36.22%,R
Wisconsin,10,Biden +9.46%,D
Wyoming,3,Trump +51.05%,R
260,278
