name,ec,margin,winner
Alabama,9,Trump +20.44%,R
Alaska,3,Biden +3.4%,D
Arizona,11,Trump +3.12%,R
Arkansas,6,Trump +25.52%,R
California,55,Biden +27.61%,D
Colorado,9,Biden +4.89%,D
Connecticut,7,Biden +20.49%,D
District of Columbia,3,Biden +79.47%,D
Delaware,3,Biden +29.99%,D
Florida,29,Trump +3.69%,R
Georgia,16,Trump +8.29%,R
Hawaii,4,Biden +35.71%,D
Idaho,4,Trump +27.43%,R
Illinois,20,Biden +14.84%,D
Indiana,11,Trump +15.0%,R
Iowa,6,Trump +6.86%,R
Kansas,6,Trump +26.18%,R
Kentucky,8,Trump +18.49%,R
Louisiana,8,Trump +18.2%,R
Maine,2,Biden +7.71%,D
Maine 1st District,1,Biden +15.49%,D
Maine 2nd District,1,Biden +5.87%,D
Maryland,10,Biden +41.22%,D
Massachusetts,11,Biden +38.23%,D
Michigan,16,Trump +1.0%,R
Minnesota,10,Biden +14.16%,D
Mississippi,6,Trump +48.97%,R
Missouri,10,Trump +9.82%,R
Montana,3,Trump +12.68%,R
Nebraska,2,Trump +32.51%,R
Nebraska 1st District,1,Trump +32.08%,R
Nebraska 2nd District,1,Trump +5.76%,R
Nebraska 3rd District,1,Trump +31.99%,R
Nevada,6,Biden +2.75%,D
New Hampshire,4,Biden +15.39%,D
New Jersey,14,Biden +16.59%,D
New Mexico,5,Biden +2.92%,D
New York,29,Biden +23.1%,D
North Carolina,15,Trump +1.32%,R
North Dakota,3,Trump +16.36%,R
Ohio,18,Trump +9.2%,R
Oklahoma,7,Trump +33.84%,R
Oregon,7,Biden +10.89%,D
Pennsylvania,20,Biden +8.22%,D
Rhode Island,4,Biden +26.12%,D
South Carolina,9,Trump +13.85%,R
South Dakota,3,Trump +18.23%,R
Tennessee,11,Trump +12.72%,R
Texas,38,Trump +19.61%,R
Utah,6,Trump +15.44%,R
Vermont,3,Biden +34.56%,D
Virginia,13,Biden +6.34%,D
Washington,12,Biden +18.88%,D
West Virginia,5,Trump +36.42%,R
Wisconsin,10,Biden +10.42%,D
Wyoming,3,Trump +48.99%,R
266,272
