name,ec,margin,winner
Alabama,9,Trump +21.11%,R
Alaska,3,Biden +2.36%,D
Arizona,11,Trump +2.24%,R
Arkansas,6,Trump +25.38%,R
California,55,Biden +26.96%,D
Colorado,9,Biden +5.58%,D
Connecticut,7,Biden +20.48%,D
District of Columbia,3,Biden +77.97%,D
Delaware,3,Biden +28.33%,D
Florida,29,Trump +3.68%,R
Georgia,16,Trump +8.55%,R
Hawaii,4,Biden +37.36%,D
Idaho,4,Trump +25.43%,R
Illinois,20,Biden +15.55%,D
Indiana,11,Trump +13.8%,R
Iowa,6,Trump +8.04%,R
Kansas,6,Trump +27.7%,R
Kentucky,8,Trump +18.03%,R
Louisiana,8,Trump +16.8%,R
Maine,2,Biden +4.42%,D
Maine 1st District,1,Biden +14.51%,D
Maine 2nd District,1,Biden +5.85%,D
Maryland,10,Biden +41.34%,D
Massachusetts,11,Biden +37.76%,D
Michigan,16,Trump +1.09%,R
Minnesota,10,Biden +14.18%,D
Mississippi,6,Trump +47.07%,R
Missouri,10,Trump +9.18%,R
Montana,3,Trump +12.83%,R
Nebraska,2,Trump +32.78%,R
Nebraska 1st District,1,Trump +32.04%,R
Nebraska 2nd District,1,Trump +2.32%,R
Nebraska 3rd District,1,Trump +31.89%,R
Nevada,6,Biden +2.29%,D
New Hampshire,4,Biden +13.9%,D
New Jersey,14,Biden +15.64%,D
New Mexico,5,Biden +3.96%,D
New York,29,Biden +23.93%,D
North Carolina,15,Trump +2.65%,R
North Dakota,3,Trump +15.34%,R
Ohio,18,Trump +9.02%,R
Oklahoma,7,Trump +31.62%,R
Oregon,7,Biden +10.47%,D
Pennsylvania,20,Biden +9.95%,D
Rhode Island,4,Biden +25.65%,D
South Carolina,9,Trump +14.68%,R
South Dakota,3,Trump +18.78%,R
Tennessee,11,Trump +14.56%,R
Texas,38,Trump +18.42%,R
Utah,6,Trump +15.64%,R
Vermont,3,Biden +34.18%,D
Virginia,13,Biden +5.64%,D
Washington,12,Biden +19.67%,D
West Virginia,5,Trump +37.51%,R
Wisconsin,10,Biden +10.45%,D
Wyoming,3,Trump +47.99%,R
266,272
