name,ec,margin,winner
Alabama,9,Trump +21.11%,R
Alaska,3,Biden +3.6%,D
Arizona,11,Trump +3.04%,R
Arkansas,6,Trump +25.66%,R
California,55,Biden +26.8%,D
Colorado,9,Biden +3.77%,D
Connecticut,7,Biden +19.04%,D
District of Columbia,3,Biden +79.32%,D
Delaware,3,Biden +28.42%,D
Florida,29,Trump +3.8%,R
Georgia,16,Trump +7.99%,R
Hawaii,4,Biden +36.05%,D
Idaho,4,Trump +24.97%,R
Illinois,20,Biden +13.64%,D
Indiana,11,Trump +13.71%,R
Iowa,6,Trump +6.35%,R
Kansas,6,Trump +26.49%,R
Kentucky,8,Trump +19.72%,R
Louisiana,8,Trump +20.11%,R
Maine,2,Biden +6.03%,D
Maine 1st District,1,Biden +15.78%,D
Maine 2nd District,1,Biden +6.99%,D
Maryland,10,Biden +41.28%,D
Massachusetts,11,Biden +39.18%,D
Michigan,16,Trump +0.82%,R
Minnesota,10,Biden +11.27%,D
Mississippi,6,Trump +46.54%,R
Missouri,10,Trump +8.92%,R
Montana,3,Trump +10.86%,R
Nebraska,2,Trump +31.26%,R
Nebraska 1st District,1,Trump +32.29%,R
Nebraska 2nd District,1,Trump +5.02%,R
Nebraska 3rd District,1,Trump +31.35%,R
Nevada,6,Biden +1.9%,D
New Hampshire,4,Biden +15.2%,D
New Jersey,14,Biden +14.19%,D
New Mexico,5,Biden +5.14%,D
New York,29,Biden +22.84%,D
North Carolina,15,Trump +0.81%,R
North Dakota,3,Trump +16.3%,R
Ohio,18,Trump +6.05%,R
Oklahoma,7,Trump +35.39%,R
Oregon,7,Biden +10.89%,D
Pennsylvania,20,Biden +8.47%,D
Rhode Island,4,Biden +25.73%,D
South Carolina,9,Trump +14.73%,R
South Dakota,3,Trump +19.47%,R
Tennessee,11,Trump +13.69%,R
Texas,38,Trump +16.35%,R
Utah,6,Trump +14.92%,R
Vermont,3,Biden +35.56%,D
Virginia,13,Biden +5.1%,D
Washington,12,Biden +19.64%,D
West Virginia,5,Trump +37.03%,R
Wisconsin,10,Biden +12.73%,D
Wyoming,3,Trump +49.16%,R
266,272
