name,ec,margin,winner
Alabama,9,Trump +20.92%,R
Alaska,3,Biden +3.75%,D
Arizona,11,Trump +3.32%,R
Arkansas,6,Trump +24.92%,R
California,55,Biden +28.09%,D
Colorado,9,Biden +5.27%,D
Connecticut,7,Biden +20.23%,D
District of Columbia,3,Biden +78.33%,D
Delaware,3,Biden +27.45%,D
Florida,29,Trump +5.16%,R
Georgia,16,Trump +7.06%,R
Hawaii,4,Biden +38.81%,D
Idaho,4,Trump +27.43%,R
Illinois,20,Biden +13.43%,D
Indiana,11,Trump +14.54%,R
Iowa,6,Trump +6.31%,R
Kansas,6,Trump +28.41%,R
Kentucky,8,Trump +17.63%,R
Louisiana,8,Trump +16.85%,R
Maine,2,Biden +5.6%,D
Maine 1st District,1,Biden +16.67%,D
Maine 2nd District,1,Biden +6.9%,D
Maryland,10,Biden +41.75%,D
Massachusetts,11,Biden +37.76%,D
Michigan,16,Trump +1.11%,R
Minnesota,10,Biden +12.69%,D
Mississippi,6,Trump +46.71%,R
Missouri,10,Trump +7.44%,R
Montana,3,Trump +12.0%,R
Nebraska,2,Trump +33.36%,R
Nebraska 1st District,1,Trump +32.06%,R
Nebraska 2nd District,1,Trump +4.98%,R
Nebraska 3rd District,1,Trump +32.04%,R
Nevada,6,Trump +1.56%,R
New Hampshire,4,Biden +13.07%,D
New Jersey,14,Biden +15.23%,D
New Mexico,5,Biden +5.08%,D
New York,29,Biden +23.44%,D
North Carolina,15,Trump +0.72%,R
North Dakota,3,Trump +16.46%,R
Ohio,18,Trump +7.41%,R
Oklahoma,7,Trump +36.09%,R
Oregon,7,Biden +12.09%,D
Pennsylvania,20,Biden +8.21%,D
Rhode Island,4,Biden +26.15%,D
South Carolina,9,Trump +15.48%,R
South Dakota,3,Trump +17.28%,R
Tennessee,11,Trump +13.32%,R
Texas,38,Trump +18.01%,R
Utah,6,Trump +14.49%,R
Vermont,3,Biden +35.28%,D
Virginia,13,Biden +8.01%,D
Washington,12,Biden +18.84%,D
West Virginia,5,Trump +35.73%,R
Wisconsin,10,Biden +11.05%,D
Wyoming,3,Trump +48.15%,R
260,278
