name,ec,margin,winner
Alabama,9,Trump +21.98%,R
Alaska,3,Biden +3.38%,D
Arizona,11,Trump +1.25%,R
Arkansas,6,Trump +24.87%,R
California,55,Biden +25.55%,D
Colorado,9,Biden +5.44%,D
Connecticut,7,Biden +20.16%,D
District of Columbia,3,Biden +78.93%,D
Delaware,3,Biden +28.36%,D
Florida,29,Trump +4.43%,R
Georgia,16,Trump +8.38%,R
Hawaii,4,Biden +35.93%,D
Idaho,4,Trump +24.46%,R
Illinois,20,Biden +14.94%,D
Indiana,11,Trump +13.78%,R
Iowa,6,Trump +6.15%,R
Kansas,6,Trump +27.75%,R
Kentucky,8,Trump +21.15%,R
Louisiana,8,Trump +17.83%,R
Maine,2,Biden +6.63%,D
Maine 1st District,1,Biden +15.85%,D
Maine 2nd District,1,Biden +4.95%,D
Maryland,10,Biden +38.44%,D
Massachusetts,11,Biden +39.13%,D
Michigan,16,Biden +0.39%,D
Minnesota,10,Biden +13.34%,D
Mississippi,6,Trump +49.09%,R
Missouri,10,Trump +6.2%,R
Montana,3,Trump +11.77%,R
Nebraska,2,Trump +31.91%,R
Nebraska 1st District,1,Trump +33.63%,R
Nebraska 2nd District,1,Trump +4.28%,R
Nebraska 3rd District,1,Trump +30.36%,R
Nevada,6,Trump +0.76%,R
New Hampshire,4,Biden +14.64%,D
New Jersey,14,Biden +15.48%,D
New Mexico,5,Biden +3.98%,D
New York,29,Biden +22.33%,D
North Carolina,15,Trump +1.08%,R
North Dakota,3,Trump +15.73%,R
Ohio,18,Trump +8.26%,R
Oklahoma,7,Trump +33.98%,R
Oregon,7,Biden +11.8%,D
Pennsylvania,20,Biden +8.24%,D
Rhode Island,4,Biden +25.84%,D
South Carolina,9,Trump +13.83%,R
South Dakota,3,Trump +17.08%,R
Tennessee,11,Trump +13.62%,R
Texas,38,Trump +18.21%,R
Utah,6,Trump +14.61%,R
Vermont,3,Biden +34.27%,D
Virginia,13,Biden +5.53%,D
Washington,12,Biden +19.89%,D
West Virginia,5,Trump +34.53%,R
Wisconsin,10,Biden +9.48%,D
Wyoming,3,Trump +48.11%,R
276,262
