name,ec,margin,winner
Alabama,9,Trump +19.15%,R
Alaska,3,Biden +1.85%,D
Arizona,11,Trump +3.61%,R
Arkansas,6,Trump +24.28%,R
California,55,Biden +25.86%,D
Colorado,9,Biden +5.73%,D
Connecticut,7,Biden +20.72%,D
District of Columbia,3,Biden +78.94%,D
Delaware,3,Biden +28.72%,D
Florida,29,Trump +3.67%,R
Georgia,16,Trump +6.84%,R
Hawaii,4,Biden +37.37%,D
Idaho,4,Trump +27.26%,R
Illinois,20,Biden +14.58%,D
Indiana,11,Trump +13.45%,R
Iowa,6,Trump +7.27%,R
Kansas,6,Trump +26.09%,R
Kentucky,8,Trump +19.11%,R
Louisiana,8,Trump +18.22%,R
Maine,2,Biden +7.43%,D
Maine 1st District,1,Biden +15.83%,D
Maine 2nd District,1,Biden +7.35%,D
Maryland,10,Biden +39.65%,D
Massachusetts,11,Biden +37.82%,D
Michigan,16,Biden +0.58%,D
Minnesota,10,Biden +12.14%,D
Mississippi,6,Trump +47.38%,R
Missouri,10,Trump +7.36%,R
Montana,3,Trump +14.8%,R
Nebraska,2,Trump +32.16%,R
Nebraska 1st District,1,Trump +33.5%,R
Nebraska 2nd District,1,Trump +4.15%,R
Nebraska 3rd District,1,Trump +31.45%,R
Nevada,6,Biden +0.4%,D
New Hampshire,4,Biden +14.09%,D
New Jersey,14,Biden +14.17%,D
New Mexico,5,Biden +2.9%,D
New York,29,Biden +22.35%,D
North Carolina,15,Trump +1.32%,R
North Dakota,3,Trump +16.11%,R
Ohio,18,Trump +9.09%,R
Oklahoma,7,Trump +33.48%,R
Oregon,7,Biden +11.89%,D
Pennsylvania,20,Biden +8.29%,D
Rhode Island,4,Biden +25.67%,D
South Carolina,9,Trump +15.12%,R
South Dakota,3,Trump +17.07%,R
Tennessee,11,Trump +11.92%,R
Texas,38,Trump +18.95%,R
Utah,6,Trump +14.7%,R
Vermont,3,Biden +34.68%,D
Virginia,13,Biden +6.84%,D
Washington,12,Biden +17.74%,D
West Virginia,5,Trump +35.91%,R
Wisconsin,10,Biden +9.73%,D
Wyoming,3,Trump +49.01%,R
282,256
