name,ec,margin,winner
Alabama,9,Trump +18.9%,R
Alaska,3,Biden +2.73%,D
Arizona,11,Trump +2.13%,R
Arkansas,6,Trump +25.22%,R
California,55,Biden +26.64%,D
Colorado,9,Biden +4.16%,D
Connecticut,7,Biden +19.45%,D
District of Columbia,3,Biden +77.73%,D
Delaware,3,Biden +28.12%,D
Florida,29,Trump +3.33%,R
Georgia,16,Trump +9.98%,R
Hawaii,4,Biden +37.32%,D
Idaho,4,Trump +25.26%,R
Illinois,20,Biden +14.87%,D
Indiana,11,Trump +13.43%,R
Iowa,6,Trump +6.96%,R
Kansas,6,Trump +25.63%,R
Kentucky,8,Trump +19.06%,R
Louisiana,8,Trump +17.66%,R
Maine,2,Biden +6.94%,D
Maine 1st District,1,Biden +15.56%,D
Maine 2nd District,1,Biden +5.7%,D
Maryland,10,Biden +41.93%,D
Massachusetts,11,Biden +38.01%,D
Michigan,16,Trump +0.19%,R
Minnesota,10,Biden +12.81%,D
Mississippi,6,Trump +47.25%,R
Missouri,10,Trump +7.48%,R
Montana,3,Trump +13.37%,R
Nebraska,2,Trump +30.81%,R
Nebraska 1st District,1,Trump +32.24%,R
Nebraska 2nd District,1,Trump +5.09%,R
Nebraska 3rd District,1,Trump +33.1%,R
Nevada,6,Trump +0.44%,R
New Hampshire,4,Biden +14.31%,D
New Jersey,14,Biden +15.4%,D
New Mexico,5,Biden +4.05%,D
New York,29,Biden +21.71%,D
North Carolina,15,Trump +0.36%,R
North Dakota,3,Trump +13.58%,R
Ohio,18,Trump +8.45%,R
Oklahoma,7,Trump +34.51%,R
Oregon,7,Biden +11.94%,D
Pennsylvania,20,Biden +8.95%,D
Rhode Island,4,Biden +25.18%,D
South Carolina,9,Trump +14.75%,R
South Dakota,3,Trump +19.71%,R
Tennessee,11,Trump +12.23%,R
Texas,38,Trump +19.11%,R
Utah,6,Trump +15.78%,R
Vermont,3,Biden +33.75%,D
Virginia,13,Biden +7.91%,D
Washington,12,Biden +21.44%,D
West Virginia,5,Trump +37.0%,R
Wisconsin,10,Biden +9.88%,D
Wyoming,3,Trump +48.9%,R
260,278
