name,ec,margin,winner
Alabama,9,Trump +21.08%,R
Alaska,3,Biden +1.06%,D
Arizona,11,Trump +1.34%,R
Arkansas,6,Trump +25.21%,R
California,55,Biden +26.63%,D
Colorado,9,Biden +5.33%,D
Connecticut,7,Biden +20.76%,D
District of Columbia,3,Biden +78.63%,D
Delaware,3,Biden +28.19%,D
Florida,29,Trump +4.21%,R
Georgia,16,Trump +8.83%,R
Hawaii,4,Biden +36.97%,D
Idaho,4,Trump +24.93%,R
Illinois,20,Biden +16.04%,D
Indiana,11,Trump +15.64%,R
Iowa,6,Trump +7.36%,R
Kansas,6,Trump +25.38%,R
Kentucky,8,Trump +19.97%,R
Louisiana,8,Trump +19.22%,R
Maine,2,Biden +7.71%,D
Maine 1st District,1,Biden +15.42%,D
Maine 2nd District,1,Biden +7.33%,D
Maryland,10,Biden +40.5%,D
Massachusetts,11,Biden +36.67%,D
Michigan,16,Trump +0.03%,R
Minnesota,10,Biden +10.66%,D
Mississippi,6,Trump +46.51%,R
Missouri,10,Trump +8.23%,R
Montana,3,Trump +12.37%,R
Nebraska,2,Trump +32.49%,R
Nebraska 1st District,1,Trump +31.65%,R
Nebraska 2nd District,1,Trump +4.13%,R
Nebraska 3rd District,1,Trump +32.81%,R
Nevada,6,Biden +0.62%,D
New Hampshire,4,Biden +15.0%,D
New Jersey,14,Biden +14.97%,D
New Mexico,5,Biden +4.98%,D
New York,29,Biden +21.24%,D
North Carolina,15,Biden +1.72%,D
North Dakota,3,Trump +16.51%,R
Ohio,18,Trump +8.12%,R
Oklahoma,7,Trump +35.13%,R
Oregon,7,Biden +11.63%,D
Pennsylvania,20,Biden +8.94%,D
Rhode Island,4,Biden +25.09%,D
South Carolina,9,Trump +16.13%,R
South Dakota,3,Trump +20.08%,R
Tennessee,11,Trump +14.0%,R
Texas,38,Trump +18.6%,R
Utah,6,Trump +14.59%,R
Vermont,3,Biden +34.33%,D
Virginia,13,Biden +6.94%,D
Washington,12,Biden +18.4%,D
West Virginia,5,Trump +35.91%,R
Wisconsin,10,Biden +10.55%,D
Wyoming,3,Trump +49.93%,R
281,257
