name,ec,margin,winner
Alabama,9,Trump +20.89%,R
Alaska,3,Biden +2.36%,D
Arizona,11,Trump +4.01%,R
Arkansas,6,Trump +22.96%,R
California,55,Biden +29.29%,D
Colorado,9,Biden +4.56%,D
Connecticut,7,Biden +21.37%,D
District of Columbia,3,Biden +80.26%,D
Delaware,3,Biden +28.33%,D
Florida,29,Trump +2.51%,R
Georgia,16,Trump +9.44%,R
Hawaii,4,Biden +36.04%,D
Idaho,4,Trump +26.03%,R
Illinois,20,Biden +15.02%,D
Indiana,11,Trump +12.55%,R
Iowa,6,Trump +6.74%,R
Kansas,6,Trump +28.27%,R
Kentucky,8,Trump +19.86%,R
Louisiana,8,Trump +18.77%,R
Maine,2,Biden +7.66%,D
Maine 1st District,1,Biden +17.14%,D
Maine 2nd District,1,Biden +7.71%,D
Maryland,10,Biden +41.11%,D
Massachusetts,11,Biden +38.08%,D
Michigan,16,Trump +1.52%,R
Minnesota,10,Biden +14.05%,D
Mississippi,6,Trump +48.97%,R
Missouri,10,Trump +7.53%,R
Montana,3,Trump +12.78%,R
Nebraska,2,Trump +33.67%,R
Nebraska 1st District,1,Trump +34.52%,R
Nebraska 2nd District,1,Trump +3.67%,R
Nebraska 3rd District,1,Trump +33.22%,R
Nevada,6,Biden +1.3%,D
New Hampshire,4,Biden +15.74%,D
New Jersey,14,Biden +14.53%,D
New Mexico,5,Biden +6.02%,D
New York,29,Biden +21.29%,D
North Carolina,15,Trump +0.01%,R
North Dakota,3,Trump +16.42%,R
Ohio,18,Trump +9.16%,R
Oklahoma,7,Trump +33.46%,R
Oregon,7,Biden +12.49%,D
Pennsylvania,20,Biden +7.08%,D
Rhode Island,4,Biden +24.64%,D
South Carolina,9,Trump +15.38%,R
South Dakota,3,Trump +17.3%,R
Tennessee,11,Trump +14.41%,R
Texas,38,Trump +17.69%,R
Utah,6,Trump +15.15%,R
Vermont,3,Biden +34.85%,D
Virginia,13,Biden +6.34%,D
Washington,12,Biden +18.61%,D
West Virginia,5,Trump +38.73%,R
Wisconsin,10,Biden +12.44%,D
Wyoming,3,Trump +47.12%,R
266,272
