name,ec,margin,winner
Alabama,9,Trump +22.46%,R
Alaska,3,Biden +3.4%,D
Arizona,11,Trump +2.68%,R
Arkansas,6,Trump +24.36%,R
California,55,Biden +25.94%,D
Colorado,9,Biden +7.41%,D
Connecticut,7,Biden +19.96%,D
District of Columbia,3,Biden +77.91%,D
Delaware,3,Biden +27.01%,D
Florida,29,Trump +1.83%,R
Georgia,16,Trump +7.19%,R
Hawaii,4,Biden +35.95%,D
Idaho,4,Trump +25.67%,R
Illinois,20,Biden +15.72%,D
Indiana,11,Trump +15.97%,R
Iowa,6,Trump +8.51%,R
Kansas,6,Trump +27.8%,R
Kentucky,8,Trump +17.68%,R
Louisiana,8,Trump +18.93%,R
Maine,2,Biden +7.57%,D
Maine 1st District,1,Biden +16.23%,D
Maine 2nd District,1,Biden +7.48%,D
Maryland,10,Biden +41.18%,D
Massachusetts,11,Biden +37.68%,D
Michigan,16,Trump +0.88%,R
Minnesota,10,Biden +13.56%,D
Mississippi,6,Trump +48.34%,R
Missouri,10,Trump +7.55%,R
Montana,3,Trump +13.59%,R
Nebraska,2,Trump +32.04%,R
Nebraska 1st District,1,Trump +33.82%,R
Nebraska 2nd District,1,Trump +6.0%,R
Nebraska 3rd District,1,Trump +32.05%,R
Nevada,6,Trump +0.92%,R
New Hampshire,4,Biden +15.1%,D
New Jersey,14,Biden +15.01%,D
New Mexico,5,Biden +3.34%,D
New York,29,Biden +22.63%,D
North Carolina,15,Biden +0.65%,D
North Dakota,3,Trump +15.43%,R
Ohio,18,Trump +8.49%,R
Oklahoma,7,Trump +33.77%,R
Oregon,7,Biden +12.42%,D
Pennsylvania,20,Biden +8.29%,D
Rhode Island,4,Biden +26.1%,D
South Carolina,9,Trump +14.58%,R
South Dakota,3,Trump +19.64%,R
Tennessee,11,Trump +14.69%,R
Texas,38,Trump +18.8%,R
Utah,6,Trump +15.06%,R
Vermont,3,Biden +34.94%,D
Virginia,13,Biden +6.19%,D
Washington,12,Biden +18.32%,D
West Virginia,5,Trump +34.41%,R
Wisconsin,10,Biden +10.21%,D
Wyoming,3,Trump +49.45%,R
275,263
