name,ec,margin,winner
Alabama,9,Trump +22.53%,R
Alaska,3,Biden +2.6%,D
Arizona,11,Trump +3.53%,R
Arkansas,6,Trump +25.79%,R
California,55,Biden +27.8%,D
Colorado,9,Biden +4.59%,D
Connecticut,7,Biden +19.4%,D
District of Columbia,3,Biden +79.23%,D
Delaware,3,Biden +28.24%,D
Florida,29,Trump +3.87%,R
Georgia,16,Trump +9.05%,R
Hawaii,4,Biden +34.94%,D
Idaho,4,Trump +26.36%,R
Illinois,20,Biden +14.65%,D
Indiana,11,Trump +14.21%,R
Iowa,6,Trump +7.5%,R
Kansas,6,Trump +27.1%,R
Kentucky,8,Trump +20.57%,R
Louisiana,8,Trump +19.17%,R
Maine,2,Biden +7.1%,D
Maine 1st District,1,Biden +16.28%,D
Maine 2nd District,1,Biden +7.41%,D
Maryland,10,Biden +41.2%,D
Massachusetts,11,Biden +37.42%,D
Michigan,16,Trump +0.39%,R
Minnesota,10,Biden +11.04%,D
Mississippi,6,Trump +49.22%,R
Missouri,10,Trump +8.0%,R
Montana,3,Trump +13.37%,R
Nebraska,2,Trump +31.68%,R
Nebraska 1st District,1,Trump +30.11%,R
Nebraska 2nd District,1,Trump +3.79%,R
Nebraska 3rd District,1,Trump +32.97%,R
Nevada,6,Trump +0.99%,R
New Hampshire,4,Biden +13.85%,D
New Jersey,14,Biden +15.2%,D
New Mexico,5,Biden +3.87%,D
New York,29,Biden +21.27%,D
North Carolina,15,Trump +1.11%,R
North Dakota,3,Trump +16.43%,R
Ohio,18,Trump +8.38%,R
Oklahoma,7,Trump +34.85%,R
Oregon,7,Biden +10.39%,D
Pennsylvania,20,Biden +9.41%,D
Rhode Island,4,Biden +26.38%,D
South Carolina,9,Trump +15.57%,R
South Dakota,3,Trump +16.91%,R
Tennessee,11,Trump +12.19%,R
Texas,38,Trump +17.82%,R
Utah,6,Trump +12.99%,R
Vermont,3,Biden +34.76%,D
Virginia,13,Biden +5.55%,D
Washington,12,Biden +19.99%,D
West Virginia,5,Trump +36.45%,R
Wisconsin,10,Biden +12.02%,D
Wyoming,3,Trump +50.22%,R
260,278
