name,ec,margin,winner
Alabama,9,Trump +23.76%,R
Alaska,3,Biden +4.48%,D
Arizona,11,Trump +3.22%,R
Arkansas,6,Trump +24.58%,R
California,55,Biden +26.24%,D
Colorado,9,Biden +6.35%,D
Connecticut,7,Biden +20.39%,D
District of Columbia,3,Biden +78.39%,D
Delaware,3,Biden +27.49%,D
Florida,29,Trump +3.88%,R
Georgia,16,Trump +8.89%,R
Hawaii,4,Biden +36.91%,D
Idaho,4,Trump +26.29%,R
Illinois,20,Biden +13.37%,D
Indiana,11,Trump +14.08%,R
Iowa,6,Trump +7.42%,R
Kansas,6,Trump +28.43%,R
Kentucky,8,Trump +21.47%,R
Louisiana,8,Trump +19.68%,R
Maine,2,Biden +4.76%,D
Maine 1st District,1,Biden +14.93%,D
Maine 2nd District,1,Biden +6.59%,D
Maryland,10,Biden +39.85%,D
Massachusetts,11,Biden +37.85%,D
Michigan,16,Biden +2.31%,D
Minnesota,10,Biden +12.48%,D
Mississippi,6,Trump +47.48%,R
Missouri,10,Trump +7.83%,R
Montana,3,Trump +13.69%,R
Nebraska,2,Trump +32.84%,R
Nebraska 1st District,1,Trump +32.9%,R
Nebraska 2nd District,1,Trump +5.43%,R
Nebraska 3rd District,1,Trump +33.88%,R
Nevada,6,Biden +2.08%,D
New Hampshire,4,Biden +14.47%,D
New Jersey,14,Biden +13.87%,D
New Mexico,5,Biden +3.8%,D
New York,29,Biden +21.13%,D
North Carolina,15,Trump +0.28%,R
North Dakota,3,Trump +17.51%,R
Ohio,18,Trump +6.74%,R
Oklahoma,7,Trump +33.27%,R
Oregon,7,Biden +12.05%,D
Pennsylvania,20,Biden +9.54%,D
Rhode Island,4,Biden +26.34%,D
South Carolina,9,Trump +15.14%,R
South Dakota,3,Trump +17.13%,R
Tennessee,11,Trump +13.24%,R
Texas,38,Trump +17.39%,R
Utah,6,Trump +15.88%,R
Vermont,3,Biden +34.3%,D
Virginia,13,Biden +6.21%,D
Washington,12,Biden +18.76%,D
West Virginia,5,Trump +35.92%,R
Wisconsin,10,Biden +11.97%,D
Wyoming,3,Trump +49.65%,R
282,256
