name,ec,margin,winner
Alabama,9,Trump +22.32%,R
Alaska,3,Biden +4.11%,D
Arizona,11,Trump +2.95%,R
Arkansas,6,Trump +27.0%,R
California,55,Biden +26.05%,D
Colorado,9,Biden +6.22%,D
Connecticut,7,Biden +19.1%,D
District of Columbia,3,Biden +78.95%,D
Delaware,3,Biden +28.93%,D
Florida,29,Trump +1.99%,R
Georgia,16,Trump +8.59%,R
Hawaii,4,Biden +36.0%,D
Idaho,4,Trump +26.48%,R
Illinois,20,Biden +15.91%,D
Indiana,11,Trump +14.77%,R
Iowa,6,Trump +6.67%,R
Kansas,6,Trump +27.02%,R
Kentucky,8,Trump +18.95%,R
Louisiana,8,Trump +19.34%,R
Maine,2,Biden +5.55%,D
Maine 1st District,1,Biden +14.82%,D
Maine 2nd District,1,Biden +6.91%,D
Maryland,10,Biden +40.94%,D
Massachusetts,11,Biden +38.9%,D
Michigan,16,Trump +0.13%,R
Minnesota,10,Biden +13.38%,D
Mississippi,6,Trump +49.0%,R
Missouri,10,Trump +7.21%,R
Montana,3,Trump +13.13%,R
Nebraska,2,Trump +32.51%,R
Nebraska 1st District,1,Trump +31.56%,R
Nebraska 2nd District,1,Trump +3.95%,R
Nebraska 3rd District,1,Trump +31.98%,R
Nevada,6,Biden +1.13%,D
New Hampshire,4,Biden +13.64%,D
New Jersey,14,Biden +13.59%,D
New Mexico,5,Biden +4.09%,D
New York,29,Biden +23.31%,D
North Carolina,15,Trump +1.3%,R
North Dakota,3,Trump +14.14%,R
Ohio,18,Trump +7.68%,R
Oklahoma,7,Trump +33.87%,R
Oregon,7,Biden +11.08%,D
Pennsylvania,20,Biden +7.09%,D
Rhode Island,4,Biden +23.97%,D
South Carolina,9,Trump +15.47%,R
South Dakota,3,Trump +17.84%,R
Tennessee,11,Trump +13.72%,R
Texas,38,Trump +18.39%,R
Utah,6,Trump +14.0%,R
Vermont,3,Biden +35.06%,D
Virginia,13,Biden +6.98%,D
Washington,12,Biden +19.5%,D
West Virginia,5,Trump +37.65%,R
Wisconsin,10,Biden +10.5%,D
Wyoming,3,Trump +47.83%,R
266,272
